"cell_name","family","ref_name","loc","bel","site","site_type","tile","tile_x","tile_y","slr","clock_region","fanout"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[39]","ingress_data_q_reg","FDRE","SLICE_X72Y135","SLICEL.CFF","SLICE_X72Y135","SLICEL","CLEL_R_X46Y135","251","108","","X2Y2","64"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[3]","ingress_data_q_reg","FDRE","SLICE_X70Y135","SLICEL.CFF","SLICE_X70Y135","SLICEL","CLEL_R_X45Y135","246","108","","X2Y2","64"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[40]","ingress_data_q_reg","FDRE","SLICE_X70Y133","SLICEL.DFF","SLICE_X70Y133","SLICEL","CLEL_R_X45Y133","246","110","","X2Y2","64"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[41]","ingress_data_q_reg","FDRE","SLICE_X72Y138","SLICEL.CFF","SLICE_X72Y138","SLICEL","CLEL_R_X46Y138","251","105","","X2Y2","64"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[42]","ingress_data_q_reg","FDRE","SLICE_X73Y139","SLICEL.EFF","SLICE_X73Y139","SLICEL","CLEL_R_X47Y139","255","104","","X2Y2","64"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[43]","ingress_data_q_reg","FDRE","SLICE_X70Y136","SLICEL.CFF","SLICE_X70Y136","SLICEL","CLEL_R_X45Y136","246","107","","X2Y2","64"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[44]","ingress_data_q_reg","FDRE","SLICE_X69Y136","SLICEL.AFF","SLICE_X69Y136","SLICEL","CLEL_L_X45Y136","244","107","","X2Y2","64"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[45]","ingress_data_q_reg","FDRE","SLICE_X72Y141","SLICEL.DFF","SLICE_X72Y141","SLICEL","CLEL_R_X46Y141","251","102","","X2Y2","64"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[46]","ingress_data_q_reg","FDRE","SLICE_X68Y137","SLICEL.CFF","SLICE_X68Y137","SLICEL","CLEL_R_X44Y137","243","106","","X2Y2","64"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[47]","ingress_data_q_reg","FDRE","SLICE_X72Y140","SLICEL.DFF","SLICE_X72Y140","SLICEL","CLEL_R_X46Y140","251","103","","X2Y2","64"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[48]","ingress_data_q_reg","FDRE","SLICE_X70Y136","SLICEL.DFF","SLICE_X70Y136","SLICEL","CLEL_R_X45Y136","246","107","","X2Y2","60"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[49]","ingress_data_q_reg","FDRE","SLICE_X68Y137","SLICEL.DFF","SLICE_X68Y137","SLICEL","CLEL_R_X44Y137","243","106","","X2Y2","60"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[4]","ingress_data_q_reg","FDRE","SLICE_X72Y134","SLICEL.BFF","SLICE_X72Y134","SLICEL","CLEL_R_X46Y134","251","109","","X2Y2","64"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[50]","ingress_data_q_reg","FDRE","SLICE_X68Y131","SLICEL.DFF","SLICE_X68Y131","SLICEL","CLEL_R_X44Y131","243","112","","X2Y2","60"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[51]","ingress_data_q_reg","FDRE","SLICE_X72Y137","SLICEL.CFF","SLICE_X72Y137","SLICEL","CLEL_R_X46Y137","251","106","","X2Y2","60"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[52]","ingress_data_q_reg","FDRE","SLICE_X72Y133","SLICEL.DFF","SLICE_X72Y133","SLICEL","CLEL_R_X46Y133","251","110","","X2Y2","60"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[53]","ingress_data_q_reg","FDRE","SLICE_X70Y148","SLICEL.FFF","SLICE_X70Y148","SLICEL","CLEL_R_X45Y148","246","95","","X2Y2","60"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[54]","ingress_data_q_reg","FDRE","SLICE_X69Y138","SLICEL.DFF","SLICE_X69Y138","SLICEL","CLEL_L_X45Y138","244","105","","X2Y2","60"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[55]","ingress_data_q_reg","FDRE","SLICE_X72Y134","SLICEL.DFF","SLICE_X72Y134","SLICEL","CLEL_R_X46Y134","251","109","","X2Y2","60"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[56]","ingress_data_q_reg","FDRE","SLICE_X73Y134","SLICEL.DFF","SLICE_X73Y134","SLICEL","CLEL_R_X47Y134","255","109","","X2Y2","60"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[57]","ingress_data_q_reg","FDRE","SLICE_X72Y132","SLICEL.BFF","SLICE_X72Y132","SLICEL","CLEL_R_X46Y132","251","111","","X2Y2","60"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[58]","ingress_data_q_reg","FDRE","SLICE_X72Y135","SLICEL.BFF","SLICE_X72Y135","SLICEL","CLEL_R_X46Y135","251","108","","X2Y2","60"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[59]","ingress_data_q_reg","FDRE","SLICE_X72Y133","SLICEL.AFF","SLICE_X72Y133","SLICEL","CLEL_R_X46Y133","251","110","","X2Y2","60"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[5]","ingress_data_q_reg","FDRE","SLICE_X69Y134","SLICEL.BFF","SLICE_X69Y134","SLICEL","CLEL_L_X45Y134","244","109","","X2Y2","64"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[60]","ingress_data_q_reg","FDRE","SLICE_X72Y132","SLICEL.CFF","SLICE_X72Y132","SLICEL","CLEL_R_X46Y132","251","111","","X2Y2","60"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[61]","ingress_data_q_reg","FDRE","SLICE_X69Y131","SLICEL.BFF","SLICE_X69Y131","SLICEL","CLEL_L_X45Y131","244","112","","X2Y2","60"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[62]","ingress_data_q_reg","FDRE","SLICE_X72Y135","SLICEL.DFF","SLICE_X72Y135","SLICEL","CLEL_R_X46Y135","251","108","","X2Y2","60"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[63]","ingress_data_q_reg","FDRE","SLICE_X70Y133","SLICEL.CFF","SLICE_X70Y133","SLICEL","CLEL_R_X45Y133","246","110","","X2Y2","60"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[6]","ingress_data_q_reg","FDRE","SLICE_X72Y129","SLICEL.DFF","SLICE_X72Y129","SLICEL","CLEL_R_X46Y129","251","114","","X2Y2","64"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[7]","ingress_data_q_reg","FDRE","SLICE_X72Y133","SLICEL.BFF","SLICE_X72Y133","SLICEL","CLEL_R_X46Y133","251","110","","X2Y2","64"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[8]","ingress_data_q_reg","FDRE","SLICE_X70Y135","SLICEL.DFF","SLICE_X70Y135","SLICEL","CLEL_R_X45Y135","246","108","","X2Y2","64"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[9]","ingress_data_q_reg","FDRE","SLICE_X69Y130","SLICEL.HFF","SLICE_X69Y130","SLICEL","CLEL_L_X45Y130","244","113","","X2Y2","64"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][0][0]","input_mem_reg","FDRE","SLICE_X90Y80","SLICEM.HFF2","SLICE_X90Y80","SLICEM","CLEM_X59Y80","304","165","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][0][10]","input_mem_reg","FDRE","SLICE_X86Y83","SLICEM.EFF","SLICE_X86Y83","SLICEM","CLEM_X56Y83","291","162","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][0][11]","input_mem_reg","FDRE","SLICE_X90Y79","SLICEM.HFF2","SLICE_X90Y79","SLICEM","CLEM_X59Y79","304","166","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][0][12]","input_mem_reg","FDRE","SLICE_X86Y83","SLICEM.EFF2","SLICE_X86Y83","SLICEM","CLEM_X56Y83","291","162","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][0][13]","input_mem_reg","FDRE","SLICE_X84Y94","SLICEL.DFF","SLICE_X84Y94","SLICEL","CLEL_L_X55Y94","286","150","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][0][14]","input_mem_reg","FDRE","SLICE_X88Y81","SLICEL.HFF2","SLICE_X88Y81","SLICEL","CLEL_R_X57Y81","297","164","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][0][15]","input_mem_reg","FDRE","SLICE_X90Y79","SLICEM.GFF2","SLICE_X90Y79","SLICEM","CLEM_X59Y79","304","166","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][0][1]","input_mem_reg","FDRE","SLICE_X87Y77","SLICEL.DFF","SLICE_X87Y77","SLICEL","CLEL_R_X56Y77","293","168","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][0][2]","input_mem_reg","FDRE","SLICE_X90Y77","SLICEM.HFF","SLICE_X90Y77","SLICEM","CLEM_X59Y77","304","168","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][0][3]","input_mem_reg","FDRE","SLICE_X84Y94","SLICEL.CFF","SLICE_X84Y94","SLICEL","CLEL_L_X55Y94","286","150","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][0][4]","input_mem_reg","FDRE","SLICE_X84Y94","SLICEL.BFF","SLICE_X84Y94","SLICEL","CLEL_L_X55Y94","286","150","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][0][5]","input_mem_reg","FDRE","SLICE_X87Y77","SLICEL.CFF","SLICE_X87Y77","SLICEL","CLEL_R_X56Y77","293","168","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][0][6]","input_mem_reg","FDRE","SLICE_X84Y94","SLICEL.AFF","SLICE_X84Y94","SLICEL","CLEL_L_X55Y94","286","150","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][0][7]","input_mem_reg","FDRE","SLICE_X84Y93","SLICEL.AFF","SLICE_X84Y93","SLICEL","CLEL_L_X55Y93","286","151","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][0][8]","input_mem_reg","FDRE","SLICE_X90Y77","SLICEM.GFF","SLICE_X90Y77","SLICEM","CLEM_X59Y77","304","168","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][0][9]","input_mem_reg","FDRE","SLICE_X87Y77","SLICEL.BFF","SLICE_X87Y77","SLICEL","CLEL_R_X56Y77","293","168","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][10][0]","input_mem_reg","FDRE","SLICE_X94Y84","SLICEL.HFF2","SLICE_X94Y84","SLICEL","CLEL_R_X61Y84","315","161","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][10][10]","input_mem_reg","FDRE","SLICE_X91Y81","SLICEL.HFF","SLICE_X91Y81","SLICEL","CLEL_R_X59Y81","306","164","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][10][11]","input_mem_reg","FDRE","SLICE_X94Y84","SLICEL.GFF2","SLICE_X94Y84","SLICEL","CLEL_R_X61Y84","315","161","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][10][12]","input_mem_reg","FDRE","SLICE_X94Y84","SLICEL.FFF2","SLICE_X94Y84","SLICEL","CLEL_R_X61Y84","315","161","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][10][13]","input_mem_reg","FDRE","SLICE_X85Y86","SLICEL.HFF","SLICE_X85Y86","SLICEL","CLEL_R_X55Y86","288","159","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][10][14]","input_mem_reg","FDRE","SLICE_X87Y86","SLICEL.HFF2","SLICE_X87Y86","SLICEL","CLEL_R_X56Y86","293","159","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][10][15]","input_mem_reg","FDRE","SLICE_X88Y85","SLICEL.DFF","SLICE_X88Y85","SLICEL","CLEL_R_X57Y85","297","160","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][10][1]","input_mem_reg","FDRE","SLICE_X88Y85","SLICEL.CFF","SLICE_X88Y85","SLICEL","CLEL_R_X57Y85","297","160","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][10][2]","input_mem_reg","FDRE","SLICE_X95Y84","SLICEM.DFF2","SLICE_X95Y84","SLICEM","CLEM_X62Y84","318","161","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][10][3]","input_mem_reg","FDRE","SLICE_X85Y94","SLICEL.HFF2","SLICE_X85Y94","SLICEL","CLEL_R_X55Y94","288","150","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][10][4]","input_mem_reg","FDRE","SLICE_X89Y82","SLICEM.HFF2","SLICE_X89Y82","SLICEM","CLEM_X58Y82","300","163","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][10][5]","input_mem_reg","FDRE","SLICE_X85Y95","SLICEL.EFF","SLICE_X85Y95","SLICEL","CLEL_R_X55Y95","288","149","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][10][6]","input_mem_reg","FDRE","SLICE_X89Y82","SLICEM.GFF2","SLICE_X89Y82","SLICEM","CLEM_X58Y82","300","163","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][10][7]","input_mem_reg","FDRE","SLICE_X93Y80","SLICEM.HFF2","SLICE_X93Y80","SLICEM","CLEM_X61Y80","313","165","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][10][8]","input_mem_reg","FDRE","SLICE_X94Y84","SLICEL.EFF2","SLICE_X94Y84","SLICEL","CLEL_R_X61Y84","315","161","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][10][9]","input_mem_reg","FDRE","SLICE_X93Y80","SLICEM.GFF2","SLICE_X93Y80","SLICEM","CLEM_X61Y80","313","165","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][11][0]","input_mem_reg","FDRE","SLICE_X89Y91","SLICEM.HFF","SLICE_X89Y91","SLICEM","CLEM_X58Y91","300","153","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][11][10]","input_mem_reg","FDRE","SLICE_X95Y91","SLICEM.HFF2","SLICE_X95Y91","SLICEM","CLEM_X62Y91","318","153","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][11][11]","input_mem_reg","FDRE","SLICE_X95Y91","SLICEM.GFF2","SLICE_X95Y91","SLICEM","CLEM_X62Y91","318","153","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][11][12]","input_mem_reg","FDRE","SLICE_X89Y91","SLICEM.GFF","SLICE_X89Y91","SLICEM","CLEM_X58Y91","300","153","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][11][13]","input_mem_reg","FDRE","SLICE_X85Y94","SLICEL.GFF2","SLICE_X85Y94","SLICEL","CLEL_R_X55Y94","288","150","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][11][14]","input_mem_reg","FDRE","SLICE_X86Y90","SLICEM.HFF2","SLICE_X86Y90","SLICEM","CLEM_X56Y90","291","154","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][11][15]","input_mem_reg","FDRE","SLICE_X89Y91","SLICEM.FFF","SLICE_X89Y91","SLICEM","CLEM_X58Y91","300","153","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][11][1]","input_mem_reg","FDRE","SLICE_X86Y90","SLICEM.GFF2","SLICE_X86Y90","SLICEM","CLEM_X56Y90","291","154","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][11][2]","input_mem_reg","FDRE","SLICE_X86Y90","SLICEM.FFF2","SLICE_X86Y90","SLICEM","CLEM_X56Y90","291","154","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][11][3]","input_mem_reg","FDRE","SLICE_X86Y88","SLICEM.DFF","SLICE_X86Y88","SLICEM","CLEM_X56Y88","291","157","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][11][4]","input_mem_reg","FDRE","SLICE_X87Y92","SLICEL.HFF2","SLICE_X87Y92","SLICEL","CLEL_R_X56Y92","293","152","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][11][5]","input_mem_reg","FDRE","SLICE_X85Y92","SLICEL.HFF2","SLICE_X85Y92","SLICEL","CLEL_R_X55Y92","288","152","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][11][6]","input_mem_reg","FDRE","SLICE_X86Y88","SLICEM.CFF","SLICE_X86Y88","SLICEM","CLEM_X56Y88","291","157","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][11][7]","input_mem_reg","FDRE","SLICE_X91Y81","SLICEL.GFF","SLICE_X91Y81","SLICEL","CLEL_R_X59Y81","306","164","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][11][8]","input_mem_reg","FDRE","SLICE_X87Y92","SLICEL.GFF2","SLICE_X87Y92","SLICEL","CLEL_R_X56Y92","293","152","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][11][9]","input_mem_reg","FDRE","SLICE_X87Y92","SLICEL.FFF2","SLICE_X87Y92","SLICEL","CLEL_R_X56Y92","293","152","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][12][0]","input_mem_reg","FDRE","SLICE_X91Y79","SLICEL.HFF","SLICE_X91Y79","SLICEL","CLEL_R_X59Y79","306","166","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][12][10]","input_mem_reg","FDRE","SLICE_X91Y80","SLICEL.EFF","SLICE_X91Y80","SLICEL","CLEL_R_X59Y80","306","165","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][12][11]","input_mem_reg","FDRE","SLICE_X91Y79","SLICEL.GFF","SLICE_X91Y79","SLICEL","CLEL_R_X59Y79","306","166","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][12][12]","input_mem_reg","FDRE","SLICE_X90Y81","SLICEM.DFF","SLICE_X90Y81","SLICEM","CLEM_X59Y81","304","164","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][12][13]","input_mem_reg","FDRE","SLICE_X91Y76","SLICEL.HFF2","SLICE_X91Y76","SLICEL","CLEL_R_X59Y76","306","169","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][12][14]","input_mem_reg","FDRE","SLICE_X91Y80","SLICEL.EFF2","SLICE_X91Y80","SLICEL","CLEL_R_X59Y80","306","165","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][12][15]","input_mem_reg","FDRE","SLICE_X93Y77","SLICEM.HFF2","SLICE_X93Y77","SLICEM","CLEM_X61Y77","313","168","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][12][1]","input_mem_reg","FDRE","SLICE_X90Y81","SLICEM.CFF","SLICE_X90Y81","SLICEM","CLEM_X59Y81","304","164","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][12][2]","input_mem_reg","FDRE","SLICE_X93Y78","SLICEM.HFF","SLICE_X93Y78","SLICEM","CLEM_X61Y78","313","167","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][12][3]","input_mem_reg","FDRE","SLICE_X93Y78","SLICEM.GFF","SLICE_X93Y78","SLICEM","CLEM_X61Y78","313","167","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][12][4]","input_mem_reg","FDRE","SLICE_X91Y76","SLICEL.GFF2","SLICE_X91Y76","SLICEL","CLEL_R_X59Y76","306","169","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][12][5]","input_mem_reg","FDRE","SLICE_X90Y81","SLICEM.BFF","SLICE_X90Y81","SLICEM","CLEM_X59Y81","304","164","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][12][6]","input_mem_reg","FDRE","SLICE_X91Y74","SLICEL.HFF","SLICE_X91Y74","SLICEL","CLEL_R_X59Y74","306","171","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][12][7]","input_mem_reg","FDRE","SLICE_X90Y81","SLICEM.AFF","SLICE_X90Y81","SLICEM","CLEM_X59Y81","304","164","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][12][8]","input_mem_reg","FDRE","SLICE_X91Y76","SLICEL.FFF2","SLICE_X91Y76","SLICEL","CLEL_R_X59Y76","306","169","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][12][9]","input_mem_reg","FDRE","SLICE_X91Y74","SLICEL.GFF","SLICE_X91Y74","SLICEL","CLEL_R_X59Y74","306","171","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][13][0]","input_mem_reg","FDRE","SLICE_X94Y83","SLICEL.HFF","SLICE_X94Y83","SLICEL","CLEL_R_X61Y83","315","162","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][13][10]","input_mem_reg","FDRE","SLICE_X94Y85","SLICEL.HFF2","SLICE_X94Y85","SLICEL","CLEL_R_X61Y85","315","160","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][13][11]","input_mem_reg","FDRE","SLICE_X94Y82","SLICEL.AFF","SLICE_X94Y82","SLICEL","CLEL_R_X61Y82","315","163","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][13][12]","input_mem_reg","FDRE","SLICE_X96Y80","SLICEM.HFF2","SLICE_X96Y80","SLICEM","CLEM_X63Y80","322","165","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][13][13]","input_mem_reg","FDRE","SLICE_X93Y76","SLICEM.HFF2","SLICE_X93Y76","SLICEM","CLEM_X61Y76","313","169","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][13][14]","input_mem_reg","FDRE","SLICE_X92Y79","SLICEM.HFF2","SLICE_X92Y79","SLICEM","CLEM_X60Y79","309","166","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][13][15]","input_mem_reg","FDRE","SLICE_X91Y80","SLICEL.FFF","SLICE_X91Y80","SLICEL","CLEL_R_X59Y80","306","165","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][13][1]","input_mem_reg","FDRE","SLICE_X97Y85","SLICEL.HFF","SLICE_X97Y85","SLICEL","CLEL_R_X63Y85","324","160","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][13][2]","input_mem_reg","FDRE","SLICE_X93Y76","SLICEM.GFF2","SLICE_X93Y76","SLICEM","CLEM_X61Y76","313","169","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][13][3]","input_mem_reg","FDRE","SLICE_X93Y87","SLICEM.EFF","SLICE_X93Y87","SLICEM","CLEM_X61Y87","313","158","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][13][4]","input_mem_reg","FDRE","SLICE_X92Y79","SLICEM.GFF2","SLICE_X92Y79","SLICEM","CLEM_X60Y79","309","166","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][13][5]","input_mem_reg","FDRE","SLICE_X90Y75","SLICEM.HFF","SLICE_X90Y75","SLICEM","CLEM_X59Y75","304","170","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][13][6]","input_mem_reg","FDRE","SLICE_X91Y80","SLICEL.FFF2","SLICE_X91Y80","SLICEL","CLEL_R_X59Y80","306","165","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][13][7]","input_mem_reg","FDRE","SLICE_X96Y86","SLICEM.HFF","SLICE_X96Y86","SLICEM","CLEM_X63Y86","322","159","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][13][8]","input_mem_reg","FDRE","SLICE_X92Y79","SLICEM.FFF2","SLICE_X92Y79","SLICEM","CLEM_X60Y79","309","166","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][13][9]","input_mem_reg","FDRE","SLICE_X92Y79","SLICEM.EFF2","SLICE_X92Y79","SLICEM","CLEM_X60Y79","309","166","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][14][0]","input_mem_reg","FDRE","SLICE_X91Y80","SLICEL.GFF","SLICE_X91Y80","SLICEL","CLEL_R_X59Y80","306","165","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][14][10]","input_mem_reg","FDRE","SLICE_X94Y76","SLICEL.DFF2","SLICE_X94Y76","SLICEL","CLEL_R_X61Y76","315","169","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][14][11]","input_mem_reg","FDRE","SLICE_X91Y79","SLICEL.FFF","SLICE_X91Y79","SLICEL","CLEL_R_X59Y79","306","166","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][14][12]","input_mem_reg","FDRE","SLICE_X91Y80","SLICEL.GFF2","SLICE_X91Y80","SLICEL","CLEL_R_X59Y80","306","165","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][14][13]","input_mem_reg","FDRE","SLICE_X90Y78","SLICEM.HFF2","SLICE_X90Y78","SLICEM","CLEM_X59Y78","304","167","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][14][14]","input_mem_reg","FDRE","SLICE_X90Y78","SLICEM.GFF2","SLICE_X90Y78","SLICEM","CLEM_X59Y78","304","167","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][14][15]","input_mem_reg","FDRE","SLICE_X91Y85","SLICEL.HFF","SLICE_X91Y85","SLICEL","CLEL_R_X59Y85","306","160","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][14][1]","input_mem_reg","FDRE","SLICE_X91Y79","SLICEL.EFF","SLICE_X91Y79","SLICEL","CLEL_R_X59Y79","306","166","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][14][2]","input_mem_reg","FDRE","SLICE_X91Y85","SLICEL.GFF","SLICE_X91Y85","SLICEL","CLEL_R_X59Y85","306","160","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][14][3]","input_mem_reg","FDRE","SLICE_X92Y86","SLICEM.HFF2","SLICE_X92Y86","SLICEM","CLEM_X60Y86","309","159","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][14][4]","input_mem_reg","FDRE","SLICE_X90Y78","SLICEM.FFF2","SLICE_X90Y78","SLICEM","CLEM_X59Y78","304","167","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][14][5]","input_mem_reg","FDRE","SLICE_X91Y80","SLICEL.HFF","SLICE_X91Y80","SLICEL","CLEL_R_X59Y80","306","165","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][14][6]","input_mem_reg","FDRE","SLICE_X95Y80","SLICEM.EFF","SLICE_X95Y80","SLICEM","CLEM_X62Y80","318","165","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[0][14][7]","input_mem_reg","FDRE","SLICE_X96Y84","SLICEM.HFF2","SLICE_X96Y84","SLICEM","CLEM_X63Y84","322","161","","X3Y1",""
