index,slack,delay,logic_levels,startpoint,endpoint
3045,-0.159,2.140,7,operand_coeff_reg_reg[25][1]/C,lane_product_reg_reg[25][13]/D
3046,-0.159,2.140,7,operand_coeff_reg_reg[84][1]/C,lane_product_reg_reg[84][1]/D
3047,-0.159,2.140,7,operand_coeff_reg_reg[16][0]/C,lane_product_reg_reg[16][0]/D
3048,-0.158,2.138,7,operand_coeff_reg_reg[116][1]/C,lane_product_reg_reg[116][2]/D
3049,-0.158,2.139,7,operand_coeff_reg_reg[110][0]/C,lane_product_reg_reg[110][0]/D
3050,-0.158,2.139,7,operand_coeff_reg_reg[16][0]/C,lane_product_reg_reg[16][3]/D
3051,-0.157,2.138,7,operand_coeff_reg_reg[25][1]/C,lane_product_reg_reg[25][3]/D
3052,-0.156,2.136,7,operand_coeff_reg_reg[84][1]/C,lane_product_reg_reg[84][2]/D
3053,-0.156,2.136,7,operand_x_reg_reg[15][2]/C,lane_product_reg_reg[15][2]/D
3054,-0.155,2.137,7,operand_coeff_reg_reg[8][5]/C,lane_product_reg_reg[7][0]/D
3055,-0.155,2.136,7,operand_coeff_reg_reg[17][1]/C,lane_product_reg_reg[17][1]/D
3056,-0.154,2.135,7,operand_coeff_reg_reg[123][1]/C,lane_product_reg_reg[123][1]/D
3057,-0.154,2.134,7,operand_coeff_reg_reg[114][3]/C,lane_product_reg_reg[114][3]/D
3058,-0.154,2.135,7,operand_coeff_reg_reg[14][0]/C,lane_product_reg_reg[14][1]/D
3059,-0.152,2.132,7,operand_x_reg_reg[15][2]/C,lane_product_reg_reg[15][4]/D
3060,-0.152,2.133,5,red_s0_data_reg[4][0]/C,dot_value_bank_reg[1][6][23]/D
3061,-0.152,2.134,7,operand_x_reg_reg[90][0]/C,lane_product_reg_reg[122][0]/D
3062,-0.152,2.133,1,sched_valid_reg_reg[0]_rep__1/C,operand_x_reg_reg[23][11]/D
3063,-0.151,2.133,1,r4a_issue_cycle_reg[0][2]_rep__2/C,sched_coeff_reg_reg[28][5]/D
3064,-0.150,2.133,7,operand_coeff_reg_reg[123][3]/C,lane_product_reg_reg[123][7]/D
3065,-0.150,2.130,7,operand_coeff_reg_reg[110][0]/C,lane_product_reg_reg[110][1]/D
3066,-0.150,2.131,7,operand_coeff_reg_reg[25][1]/C,lane_product_reg_reg[25][4]/D
3067,-0.149,2.131,7,operand_x_reg_reg[54][0]/C,lane_product_reg_reg[54][0]/D
3068,-0.149,2.130,7,operand_coeff_reg_reg[66][0]/C,lane_product_reg_reg[66][1]/D
3069,-0.149,2.044,1,capture_pending_reg/C,final10_mem_reg[3][55][0]/CE
3070,-0.147,2.128,7,operand_x_reg_reg[16][4]/C,lane_product_reg_reg[16][5]/D
3071,-0.146,2.126,7,operand_coeff_reg_reg[105][0]/C,lane_product_reg_reg[105][0]/D
3072,-0.145,2.040,2,bf_cycle_reg[0]/C,signal_reg_reg[2][12]/CE
3073,-0.145,2.040,2,bf_cycle_reg[0]/C,signal_reg_reg[2][13]/CE
3074,-0.145,2.040,2,bf_cycle_reg[0]/C,signal_reg_reg[2][14]/CE
3075,-0.145,2.040,2,bf_cycle_reg[0]/C,signal_reg_reg[2][15]/CE
3076,-0.145,2.040,2,bf_cycle_reg[0]/C,signal_reg_reg[57][12]/CE
3077,-0.145,2.040,2,bf_cycle_reg[0]/C,signal_reg_reg[57][13]/CE
3078,-0.145,2.040,2,bf_cycle_reg[0]/C,signal_reg_reg[57][14]/CE
3079,-0.145,2.040,2,bf_cycle_reg[0]/C,signal_reg_reg[57][15]/CE
3080,-0.145,2.041,2,bf_cycle_reg[2]/C,bf_vector_id_reg[0]_rep__15/CE
3081,-0.145,2.040,1,capture_pending_reg/C,final10_mem_reg[3][55][8]/CE
3082,-0.144,2.124,7,operand_coeff_reg_reg[45][1]/C,lane_product_reg_reg[45][1]/D
3083,-0.144,2.125,1,sched_valid_reg_reg[0]_rep__1/C,operand_x_reg_reg[23][13]/D
3084,-0.143,2.037,1,capture_pending_reg/C,final10_mem_reg[2][26][5]/CE
3085,-0.143,2.037,2,bf_cycle_reg[0]/C,signal_reg_reg[2][10]/CE
3086,-0.143,2.037,2,bf_cycle_reg[0]/C,signal_reg_reg[2][11]/CE
3087,-0.143,2.037,2,bf_cycle_reg[0]/C,signal_reg_reg[2][8]/CE
3088,-0.143,2.037,2,bf_cycle_reg[0]/C,signal_reg_reg[2][9]/CE
3089,-0.142,2.123,7,operand_coeff_reg_reg[11][1]/C,lane_product_reg_reg[11][2]/D
3090,-0.142,2.123,7,operand_coeff_reg_reg[27][0]/C,lane_product_reg_reg[27][0]/D
3091,-0.141,2.121,7,operand_coeff_reg_reg[14][0]/C,lane_product_reg_reg[14][0]/D
3092,-0.141,2.123,7,operand_x_reg_reg[11][3]/C,lane_product_reg_reg[11][3]/D
3093,-0.140,2.121,7,operand_coeff_reg_reg[17][1]/C,lane_product_reg_reg[17][0]/D
3094,-0.139,2.121,1,r4a_issue_cycle_reg[0][2]_rep__2/C,sched_coeff_reg_reg[78][0]/D
3095,-0.139,2.120,7,operand_coeff_reg_reg[27][0]/C,lane_product_reg_reg[27][1]/D
3096,-0.138,2.032,2,bf_cycle_reg[0]/C,signal_reg_reg[57][10]/CE
3097,-0.138,2.032,2,bf_cycle_reg[0]/C,signal_reg_reg[57][11]/CE
3098,-0.138,2.032,2,bf_cycle_reg[0]/C,signal_reg_reg[57][8]/CE
3099,-0.138,2.032,2,bf_cycle_reg[0]/C,signal_reg_reg[57][9]/CE
3100,-0.133,2.113,7,operand_coeff_reg_reg[30][1]/C,lane_product_reg_reg[30][0]/D
3101,-0.133,2.112,7,operand_x_reg_reg[33][1]/C,lane_product_reg_reg[65][3]/D
3102,-0.133,2.027,2,bf_cycle_reg[0]/C,signal_reg_reg[2][0]/CE
3103,-0.133,2.027,2,bf_cycle_reg[0]/C,signal_reg_reg[2][1]/CE
3104,-0.133,2.027,2,bf_cycle_reg[0]/C,signal_reg_reg[2][2]/CE
3105,-0.133,2.027,2,bf_cycle_reg[0]/C,signal_reg_reg[2][3]/CE
3106,-0.132,2.113,7,operand_coeff_reg_reg[114][1]/C,lane_product_reg_reg[114][1]/D
3107,-0.131,2.111,7,operand_coeff_reg_reg[15][1]/C,lane_product_reg_reg[15][1]/D
3108,-0.130,2.111,1,r4a_issue_cycle_reg[0][1]/C,sched_coeff_reg_reg[14][1]/D
3109,-0.130,2.025,1,capture_pending_reg/C,final10_mem_reg[2][33][1]/CE
3110,-0.130,2.025,1,capture_pending_reg/C,final10_mem_reg[2][33][2]/CE
3111,-0.130,2.025,1,capture_pending_reg/C,final10_mem_reg[3][55][2]/CE
3112,-0.130,2.025,1,capture_pending_reg/C,final10_mem_reg[3][59][8]/CE
3113,-0.130,2.025,1,capture_pending_reg/C,final10_mem_reg[3][63][8]/CE
3114,-0.128,2.109,7,operand_coeff_reg_reg[84][1]/C,lane_product_reg_reg[84][3]/D
3115,-0.128,2.022,2,bf_cycle_reg[0]/C,signal_reg_reg[57][0]/CE
3116,-0.128,2.022,2,bf_cycle_reg[0]/C,signal_reg_reg[57][1]/CE
3117,-0.128,2.022,2,bf_cycle_reg[0]/C,signal_reg_reg[57][2]/CE
3118,-0.128,2.022,2,bf_cycle_reg[0]/C,signal_reg_reg[57][3]/CE
3119,-0.125,2.105,7,operand_coeff_reg_reg[77][1]/C,lane_product_reg_reg[77][2]/D
3120,-0.125,2.105,7,operand_coeff_reg_reg[77][1]/C,lane_product_reg_reg[77][3]/D
3121,-0.125,2.021,1,capture_pending_reg/C,final10_mem_reg[2][26][2]/CE
3122,-0.125,2.021,1,capture_pending_reg/C,final10_mem_reg[2][30][2]/CE
3123,-0.124,2.105,7,operand_x_reg_reg[16][4]/C,lane_product_reg_reg[16][4]/D
3124,-0.123,2.104,7,operand_coeff_reg_reg[5][0]/C,lane_product_reg_reg[5][1]/D
3125,-0.118,2.099,7,operand_coeff_reg_reg[2][0]/C,lane_product_reg_reg[2][1]/D
3126,-0.118,2.013,1,capture_pending_reg/C,final10_mem_reg[2][18][7]/CE
3127,-0.118,2.013,1,capture_pending_reg/C,stage16_mem_reg[2][18][10]/CE
3128,-0.117,2.097,7,operand_coeff_reg_reg[105][0]/C,lane_product_reg_reg[105][1]/D
3129,-0.117,2.097,7,operand_coeff_reg_reg[96][1]/C,lane_product_reg_reg[96][1]/D
3130,-0.117,2.098,1,r4a_issue_cycle_reg[0][1]/C,sched_coeff_reg_reg[14][5]/D
3131,-0.116,2.096,7,operand_coeff_reg_reg[103][1]/C,lane_product_reg_reg[103][1]/D
3132,-0.114,2.095,7,operand_x_reg_reg[50][1]/C,lane_product_reg_reg[82][1]/D
3133,-0.113,2.095,7,operand_x_reg_reg[90][0]/C,lane_product_reg_reg[122][1]/D
3134,-0.112,2.092,7,operand_coeff_reg_reg[77][1]/C,lane_product_reg_reg[77][0]/D
3135,-0.112,2.093,3,red_s1_data_reg[10][1]/C,dot_value_bank_reg[1][13][7]/D
3136,-0.111,2.092,7,operand_coeff_reg_reg[10][0]/C,lane_product_reg_reg[10][0]/D
3137,-0.111,2.093,7,operand_x_reg_reg[11][3]/C,lane_product_reg_reg[11][4]/D
3138,-0.110,2.005,1,capture_pending_reg/C,final10_mem_reg[2][55][0]/CE
3139,-0.110,2.089,5,red_s0_data_reg[4][0]/C,dot_value_bank_reg[0][6][20]/D
3140,-0.109,2.090,4,red_s0_data_reg[4][0]/C,dot_value_bank_reg[0][6][13]/D
3141,-0.109,2.090,1,sched_src_sel_reg_reg[88][0]_rep__2/C,operand_x_reg_reg[0][5]/D
3142,-0.108,2.090,1,r4a_issue_cycle_reg[0][1]/C,sched_coeff_reg_reg[80][0]/D
3143,-0.106,2.001,1,capture_pending_reg/C,final10_mem_reg[2][55][8]/CE
3144,-0.106,2.087,4,red_s0_data_reg[11][3]/C,dot_value_bank_reg[1][7][14]/D
3145,-0.103,2.083,7,operand_coeff_reg_reg[9][1]/C,lane_product_reg_reg[9][1]/D
3146,-0.103,2.084,1,sched_valid_reg_reg[88]_rep__0/C,operand_x_reg_reg[117][5]/D
3147,-0.102,1.997,1,capture_pending_reg/C,final10_mem_reg[2][2][1]/CE
3148,-0.102,1.997,1,capture_pending_reg/C,stage16_mem_reg[2][14][13]/CE
3149,-0.102,2.082,2,red_cycle_reg[1]/C,red_s1_data_reg[10][5]/D
3150,-0.100,2.080,2,red_cycle_reg[1]/C,red_s1_data_reg[10][7]/D
3151,-0.099,2.080,1,r4a_issue_cycle_reg[0][2]_rep__2/C,sched_coeff_reg_reg[109][0]/D
3152,-0.098,2.080,1,r4a_issue_active_reg[0]_rep/C,sched_coeff_reg_reg[65][3]/D
3153,-0.096,1.991,1,capture_pending_reg/C,final10_mem_reg[3][12][0]/CE
3154,-0.096,1.991,1,capture_pending_reg/C,final10_mem_reg[3][8][0]/CE
3155,-0.095,1.989,1,capture_pending_reg/C,final10_mem_reg[3][12][1]/CE
3156,-0.095,1.989,1,capture_pending_reg/C,final10_mem_reg[3][12][4]/CE
3157,-0.093,1.987,1,capture_pending_reg/C,final10_mem_reg[3][8][4]/CE
3158,-0.092,2.074,1,sched_src_sel_reg_reg[88][0]_rep__2/C,operand_x_reg_reg[22][3]/D
3159,-0.092,1.986,2,bf_cycle_reg[0]/C,signal_reg_reg[2][20]/CE
3160,-0.092,1.986,2,bf_cycle_reg[0]/C,signal_reg_reg[2][21]/CE
3161,-0.092,1.986,2,bf_cycle_reg[0]/C,signal_reg_reg[2][22]/CE
3162,-0.092,1.986,2,bf_cycle_reg[0]/C,signal_reg_reg[2][23]/CE
3163,-0.092,1.986,2,bf_cycle_reg[0]/C,signal_reg_reg[57][20]/CE
3164,-0.092,1.986,2,bf_cycle_reg[0]/C,signal_reg_reg[57][21]/CE
3165,-0.092,1.986,2,bf_cycle_reg[0]/C,signal_reg_reg[57][22]/CE
3166,-0.092,1.986,2,bf_cycle_reg[0]/C,signal_reg_reg[57][23]/CE
3167,-0.091,2.073,1,r4a_issue_cycle_reg[0][1]/C,sched_coeff_reg_reg[80][5]/D
3168,-0.091,2.072,7,operand_coeff_reg_reg[11][1]/C,lane_product_reg_reg[11][0]/D
3169,-0.090,1.984,1,capture_pending_reg/C,final10_mem_reg[2][33][7]/CE
3170,-0.090,1.984,1,capture_pending_reg/C,final10_mem_reg[2][33][8]/CE
3171,-0.089,1.984,2,bf_cycle_reg[0]/C,signal_reg_reg[2][16]/CE
3172,-0.089,1.984,2,bf_cycle_reg[0]/C,signal_reg_reg[2][17]/CE
3173,-0.089,1.984,2,bf_cycle_reg[0]/C,signal_reg_reg[2][18]/CE
3174,-0.089,1.984,2,bf_cycle_reg[0]/C,signal_reg_reg[2][19]/CE
3175,-0.088,2.068,7,operand_coeff_reg_reg[95][0]/C,lane_product_reg_reg[95][0]/D
3176,-0.088,2.069,7,operand_coeff_reg_reg[11][1]/C,lane_product_reg_reg[11][1]/D
3177,-0.088,1.982,1,capture_pending_reg/C,stage16_mem_reg[2][33][10]/CE
3178,-0.088,1.982,1,capture_pending_reg/C,stage16_mem_reg[2][33][12]/CE
3179,-0.088,1.982,1,capture_pending_reg/C,stage16_mem_reg[2][33][14]/CE
3180,-0.088,1.982,1,capture_pending_reg/C,stage16_mem_reg[2][33][15]/CE
3181,-0.086,2.068,4,red_s0_data_reg[11][3]/C,dot_value_bank_reg[0][7][14]/D
3182,-0.085,1.981,1,capture_pending_reg/C,final10_mem_reg[2][2][4]/CE
3183,-0.085,1.980,2,bf_cycle_reg[0]/C,signal_reg_reg[17][20]/CE
3184,-0.085,1.980,2,bf_cycle_reg[0]/C,signal_reg_reg[17][21]/CE
3185,-0.085,1.980,2,bf_cycle_reg[0]/C,signal_reg_reg[17][22]/CE
3186,-0.085,1.980,2,bf_cycle_reg[0]/C,signal_reg_reg[17][23]/CE
3187,-0.085,1.980,2,bf_cycle_reg[0]/C,signal_reg_reg[48][20]/CE
3188,-0.085,1.980,2,bf_cycle_reg[0]/C,signal_reg_reg[48][21]/CE
3189,-0.085,1.980,2,bf_cycle_reg[0]/C,signal_reg_reg[48][22]/CE
3190,-0.085,1.980,2,bf_cycle_reg[0]/C,signal_reg_reg[48][23]/CE
3191,-0.085,2.067,1,r4a_issue_active_reg[0]_rep/C,sched_coeff_reg_reg[39][1]/D
3192,-0.084,2.065,7,operand_coeff_reg_reg[55][0]/C,lane_product_reg_reg[55][0]/D
3193,-0.084,1.979,2,bf_cycle_reg[0]/C,signal_reg_reg[57][16]/CE
3194,-0.084,1.979,2,bf_cycle_reg[0]/C,signal_reg_reg[57][17]/CE
3195,-0.084,1.979,2,bf_cycle_reg[0]/C,signal_reg_reg[57][18]/CE
3196,-0.084,1.979,2,bf_cycle_reg[0]/C,signal_reg_reg[57][19]/CE
3197,-0.083,2.065,1,r4a_issue_active_reg[0]_rep/C,sched_coeff_reg_reg[39][5]/D
3198,-0.083,1.977,1,capture_pending_reg/C,final10_mem_reg[2][26][3]/CE
3199,-0.083,2.065,4,bf_vector_id_reg[0]_rep__19/C,signal_reg_reg[0][23]/D
3200,-0.082,1.977,2,bf_cycle_reg[0]/C,signal_reg_reg[48][16]/CE
3201,-0.082,1.977,2,bf_cycle_reg[0]/C,signal_reg_reg[48][17]/CE
3202,-0.082,1.977,2,bf_cycle_reg[0]/C,signal_reg_reg[48][18]/CE
3203,-0.082,1.977,2,bf_cycle_reg[0]/C,signal_reg_reg[48][19]/CE
3204,-0.082,1.977,1,capture_pending_reg/C,stage16_mem_reg[2][26][14]/CE
3205,-0.082,2.064,4,bf_vector_id_reg[0]_rep__19/C,signal_reg_reg[0][21]/D
3206,-0.081,1.978,2,bf_cycle_reg[2]/C,bf_vector_id_reg[0]/CE
3207,-0.081,1.978,2,bf_cycle_reg[2]/C,bf_vector_id_reg[0]_rep__0/CE
3208,-0.081,1.978,2,bf_cycle_reg[2]/C,bf_vector_id_reg[0]_rep__1/CE
